Region,document-id,stanzaid,Content,stage,code,AA,CG,CM,IL,KB,LD,LP,MT,MU,PA,RI
广东,20220320粤港合作会议,69,刘文清：这三个问题，第一个问题，高校和职专我们有现成的标准，就不用评了，就只有职业培训的那些是需要评审，我的理解是这样。因为职专、高校的都是现成的，各个学校有它自己的标准，那就不需要我们评，实际上真正要凭的是资格证书、培训证书，还有其他的一些学习，比如说学了多少，我们2019年是以省政府公告的形式发布了一些，可以算多少学分，这些要评。,中期,"MU,KB",0,0,0,0,1,0,0,0,1,0,0
广东,20220320粤港合作会议,70,李江：还有过往资历。,中期,,0,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,71,刘文清：过往资历知道，就是除了高校这些不用你评了，其他的展开讲，包括过往资历，包括其他非学历的课程。,中期,,0,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,72,张伟远：我补充一下，首先香港的评审结也不评审普通高校的正规课程，它只是评审继续教育的培训课程，就像我们说的非学历教育。首先评审局先分享一下后面评审局评审什么，因为比如说港大的正规课程，它也不需要评审的，我知道评审局也是职业培训、非学历教育、境外来的课程，其实跟我们是一样的。,中期,,0,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,73,刘文清：所以就根本没必要写高校专职这些了。,中期,,0,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,74,张伟远：对，香港的评审局评审哪些，那我们拿过来，就是非正规教育、非正式学习。比如说职业院校是政府的，按照政府的标准它已经很严格了，而且国际都认可了。就像香港一样，香港职训局的复习式课程也不需要评审了。因为评审局评审什么，首先广东能够清楚，主要是香港怎么做的。,中期,"IL,KB",0,0,0,1,1,0,0,0,0,0,0
香港,20220320粤港合作会议,75,刘文清：对，香港怎么做，我们就按怎么做法。,中期,,0,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,76,张伟远：你们评审哪些，我们来看看我们是不是需要评审，其实我觉得这个问题我们是一样的。,中期,,0,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,77,香港：评审局是会评审学历或者是职业资历的评审，有一些没有自我评审资格的学校，例如说珠海学院、东华学院或者是那些没有港大这么高标准的，政府资助的学校，但是它们也搞博士，也搞学士课程，那我们也会去评审的。,中期,,0,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,78,张伟远：对，因为这一块内地是没有的。,中期,,0,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,79,刘文清：对，内地可能不能完全借鉴。第八题实际上跟第七题差不多，我们就参照香港现实的做法，香港怎么做的。,中期,,0,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,80,香港：香港我们现在都是以课程为本的。,中期,,0,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,81,刘文清：我觉得我们也应该是以课程为本，因为有好的课程才能构成你的学分，你上一个课多少学分，你才可以认定。,中期,,0,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,82,香港：但是它跟机构为本是不是可以相结合？,中期,AA,1,0,0,0,0,0,0,0,0,0,0
未知地区,20220320粤港合作会议,83,参会者：课程为本，但是在课程为本的评审里面会涉及到机构的评审，是某一个阶段的，基本的办学能力。,中期,AA,1,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,84,刘文清：你那个机构是什么意义的，是什么概念的，给我们解释一下。,中期,AA,1,0,0,0,0,0,0,0,0,0,0
未知地区,20220320粤港合作会议,85,参会者：对，课程和机构的概念。,中期,AA,1,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,86,张伟远：因为香港的课程英文是program，不是course，course我们在内地叫一门课程，香港的课程program就是我们说的一个项目，这个项目包括了多少门课，它是专业的问题。香港是把课程和内地的项目，香港叫一个课程，里面包括多少门课程，香港在课程里面再分有多少门课。,中期,,0,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,87,刘文清：它是一个模块。,中期,,0,0,0,0,0,0,0,0,0,0,0
未知地区,20220320粤港合作会议,88,参会者：项目里面包括的专业，也可能是某一个专业的证书，也可能是一门课，都有可能，它的内涵跟我们不一样。,中期,,0,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,89,张伟远：所以它其实是有一点翻译的问题，用语的不同，可以翻译成program，就是一个项目，刚才刘校长讲的一个模块。,中期,,0,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,90,刘文清：对，它就是一个模块，它都是一个专业，一个培训模块算多少学分。张教授，它以机构为本，这个机构是指什么？,中期,AA,1,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,91,张伟远：它就是评审的机构，你整个提供所有课程的机构，我一个机构可能提供很多很多的项目。,中期,AA,1,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,92,刘文清：我们还是以课程为本可能好一点，机构你很难。,中期,AA,1,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,93,香港：你们有想过你们可能要评审的课程数量？评估一下你们每年课程提供的机构，大约的数量你们有一个概念吗？,中期,AA,1,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,94,张伟远：其实这个在内地将来拓展起来没什么大问题，关键现在我们要跟国际对接。如果我们只是评机构，最后发现国际上光机构过了，但是你的课程、你的项目没过。我们现在关键是跟香港对接，能够跟国际去对接。,中期,"AA,CM",1,0,1,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,95,刘文清：我赞成张教授的，我们首先要跟你们对接，我们才能走向国际，你是怎么做的，你先告诉我们，你们是什么，这才是最重要的。要不然我弄了半天，我说我以课程为本，我最后跟你又没办法对接，这才是最重要的，要不然我们打不通，粤港澳三地我都不能互通，那你还想走向国际，那是不可能的。,中期,CM,0,0,1,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,96,香港：第九个问题，学分银行是否可以提供广东省教育的概况。,中期,,0,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,97,刘文清：你让我们提供什么？广东省教育的概况是哪一方面的概况？,中期,,0,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,98,香港：我想大概就是张教授刚才说了，我们分享了香港的情况以后，是不是能适用于广东省的情况，可能就是在稍候第一阶段对应的时候，就要麻烦你们给我们一些意见了。,中期,,0,0,0,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,99,刘文清：没问题，你们列一个清单，我们都可以提供。,中期,,0,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,100,张伟远：我建议香港的专家写出来以后，由广东的专家根据广东的情况来写，写完以后双方再坐下来对接。因为我觉得不然会给香港的专家提供大量的工作量，还没搞清楚，因为太复杂了。就是能够把香港这一套东西写出来，广东再组织团队根据香港的每一条，广东怎么做。做完以后，我们双方坐下来讨论。因为我们即使给了广东的教育情况，也是太复杂了，香港的专家看到最后也搞不清楚。也就是靠香港的专家把香港的情况写清楚了，广东的专家来对着写，我觉得可能会更好一些，这样双方的工作量也能够平衡，效果会更好一些。,中期,"AA,CM",1,0,1,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,101,第一步，把香港怎么做的；第二步，广东根据自己的情况，形成一个广东的方案，然后跟香港无缝对接。然后双方再坐下来讨论，现在广东的方案跟香港的做法是不是一致的。我觉得这样会有效一些。,中期,"CM,CG",0,1,1,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,102,刘文清：我也赞成张教授的观点，否则大家都很难做。因为我们不太了解香港，香港也不了解广东，你先把你们怎么做的写出来，然后我们再结合广东的实际。,中期,,0,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,103,刘主任：先把香港的方案拿出来，然后广东的团队再根据广东的实际进行修订，可能这样就比较有效。,中期,,0,0,0,0,0,0,0,0,0,0,0
香港,20220320粤港合作会议,104,香港：我想问一下，因为在香港，我们在每个项目当中都有很多小组，每个小组都有专门的人员负责调研、草拟一些文件的。我想问广东的团队，你们大约有多少人，我们五个小组你们三个人员联系，是这三个人做所有的草拟工作，还是有更多的人员？,中期,CM,0,0,1,0,0,0,0,0,0,0,0
广东,20220320粤港合作会议,105,刘文清：我们广东有一个机构是专门做这件事，就是广东终身教育学会银行，但是我们还有专家团队，还有广东整个社会，尤其我们有坚强的后盾，我们省教育厅全力支持，我们不光是这三个联系人，联系人后面还有其他专家团队。,中期,"AA,CM",1,0,1,0,0,0,0,0,0,0,0
